"metaphln"	"binsPTR"	"binsRelab"	"Ref_PTR"	"Ref_Relab"
"MSM6J2QL"	0.665249864354687	0.519664168891216	0.681704694532032	0.563921792355836	0.603398654234679
"MSM6J2QP"	0.689547265979102	0.53530503962951	0.718072210830414	0.596939573440464	0.637602992019243
"MSM6J2QR"	0.718212234021588	0.663372242569043	0.812543663480325	0.615847828091503	0.674069347130293
"MSM6J2R2"	0.83443630644865	0.489818333905467	0.834975448154098	0.613608186733106	0.870289068260917
"MSM6J2R8"	0.784366654669833	0.497393485547184	0.851440948033808	0.590275821554885	0.827583423448053
"MSM6J2RA"	0.761568457391438	0.604794591479277	0.900758398620426	0.569358741138551	0.787036781857739
"MSM6J2RC"	0.729633333743122	0.555652330720641	0.77185045313372	0.58914886780387	0.748975479744204
"MSM6J2RK"	0.711608761814028	0.571778844622512	0.883310538867385	0.55431675904477	0.742123951306822
"MSM6J2RM"	0.689620088538659	0.537522679275283	0.805876449342883	0.59060046467851	0.67317282931924
"MSM6J2RO"	0.790644109722054	0.638905579733011	0.932196582380739	0.569639232060314	0.819507251697842
"MSM6J2RQ"	0.718282971887516	0.591435906746193	0.880278349409482	0.598318890401555	0.760575605206743
"MSM6J2RS"	0.912529540640842	0.767239315049924	0.982703777484727	0.661977520837691	0.92003015751558
"MSM6J2RU"	0.695885325755147	0.587266413654525	0.749668262710895	0.551937940186342	0.704151554057544
"MSM6J2SE"	0.753051878938997	0.831515036855238	0.897144672650437	0.680649707059752	0.706851341262038
"MSM6J2SI"	0.746873687597756	0.831630324932713	0.858912079242255	0.648789441355216	0.686192154457189
"MSM6J2SK"	0.809968855514908	0.810012865531849	0.834880683802315	0.671390956791046	0.731643718699005
"MSM79H54"	0.837752233560118	0.84623706009138	0.892334248466891	0.650747863970501	0.806672084579764
"MSM79H58"	0.815431595870832	0.852004582084301	0.879284345122863	0.618460149553986	0.763299165946719
"MSM79H5A"	0.830211364483154	0.902531932933396	0.893528598019871	0.637979297432739	0.790400975256997
"MSM79H5E"	0.688007235102268	0.544696624894579	0.800992921322356	0.583622097817456	0.681188071309454
"MSM79H5G"	0.650786342770209	0.552694823320837	0.788847449780428	0.590590755378866	0.664500855138223
"MSM79H5K"	0.659980443719756	0.588146264318218	0.78747046767881	0.556427439594761	0.695659251119309
"MSM79H5M"	0.670916350871081	0.581106610598055	0.805693213990879	0.568410461806161	0.722867918558832
"MSM79H5Q"	0.723965788071037	0.558811428767128	0.699046375524234	0.587038935703746	0.664936239067808
"MSM79H5S"	0.637565169479432	0.590952052811563	0.729172416281373	0.531943442150335	0.59620334817712
"MSM79H5U"	0.659939539026904	0.557929148211515	0.706289248331463	0.569851818122859	0.662349336039477
"MSM79H5Y"	0.632240556197625	0.500155737124295	0.680427366405025	0.58435818120603	0.601773855792057
"MSM79H63"	0.725601942900658	0.787827923775719	0.839432583375483	0.622763103470004	0.659197279186569
"MSM79H65"	0.766624118630641	0.811760296408559	0.870726469421697	0.656276095261775	0.701926201523155
"MSM79H67"	0.725325946249938	0.791350682301207	0.84963055786404	0.648415709852923	0.685997581516221
"MSM79H69"	0.734215209340425	0.817433694150878	0.842162525470143	0.654747374202895	0.675406931180831
"MSM79H6B"	0.708931882288752	0.8058149157562	0.838127801860514	0.628346753465539	0.663039529668197
"MSM79H6D"	0.681291126345961	0.580248163217523	0.823934815768179	0.579663871808914	0.698943012002491
"MSM79H6F"	0.66404927558818	0.774296342957538	0.735571356530363	0.697279498141436	0.705750550633693
"MSM79H6H"	0.783337347860105	0.652879065482418	0.935432040918055	0.611089785276229	0.803735882039342
"MSM79H6J"	0.710466049228923	0.614954445426835	0.855646212911274	0.587157625719279	0.766822949979701
"MSM79H6L"	0.743217190742973	0.610846563750776	0.854729045233287	0.620110294064882	0.752985253159013
"MSM79H6N"	0.72248244528061	0.617915785293903	0.791562511955278	0.605955535603199	0.750148028296485
"MSM79H6Y"	0.68561041591173	0.586728763141233	0.758847583197356	0.56487033244777	0.677453515097021
"MSM79H7C"	0.662099704949504	0.635159293342107	0.815946276656511	0.579559818209557	0.619553735560375
"MSM79H7E"	0.652669532506646	0.636475679160804	0.798528456191955	0.565422531158104	0.619697190923636
"MSM79H7G"	0.707045802489465	0.716865368335689	0.835587239267931	0.620757350043812	0.627703002520332
"MSM79H7M"	0.677655918011951	0.673820327705091	0.830254595009655	0.601695954952988	0.63288061364527
"MSM79H7O"	0.641856419570113	0.538978109868337	0.7211213549867	0.568657083244918	0.648872165536148
"MSM79H7Q"	0.611074420572727	0.52820553957321	0.731655637855503	0.539683318290448	0.686539460020805
"MSM79H7W"	0.660416754068192	0.523034048909157	0.754838898723948	0.523900137692348	0.729476395623605
"MSM79H7Y"	0.615786507622879	0.544364347993179	0.709913226776789	0.537991783491349	0.653716812488675
"MSM79H81"	0.755920000125226	0.594863722004908	0.818707670190223	0.623327075092839	0.656337926544107
"MSM79H83"	0.776310616659994	0.59925766892848	0.814867414061383	0.61053880670687	0.705699214623791
"MSM79H85"	0.758701346178887	0.594346177143117	0.823984232648579	0.609510991133039	0.687667838927824
"MSM79H87"	0.830872777193781	0.636001908943711	0.88457741099153	0.680121433045483	0.731303256682283
"MSM79H89"	0.748011798698869	0.674596790379371	0.861713254134915	0.616773058650176	0.689122436473269
"MSM79H8B"	0.801901254815886	0.741092568931168	0.895883977543985	0.639115326994056	0.71419740460157
"MSM79H8D"	0.710459295615428	0.605278386157845	0.882730881906136	0.554125424366484	0.607256252779981
"MSM79H8F"	0.834512458935455	0.823609342607932	0.964007196242234	0.677199735557207	0.719840050309397
"MSM79H8H"	0.66979138871002	0.621844436089867	0.817271878877927	0.566987940891403	0.647971645159314
"MSM79H8L"	0.770646269634702	0.766839743852534	0.942973288241207	0.690769711409935	0.662895462473478
"MSM79H8N"	0.724115963009467	0.592571314933833	0.823040744447749	0.580687353682288	0.739686588574024
"MSM79H98"	0.730423204932874	0.735117872428475	0.785375344244923	0.62109733331135	0.616309544703142
"MSM79H9A"	0.817405844341167	0.897237758242048	0.903486355293186	0.638977199608527	0.779236044354842
"MSM79H9C"	0.837188466598759	0.850490488290546	0.892648492682951	0.657245310082654	0.783752232723662
"MSM79H9G"	0.822989264939153	0.89539722257584	0.891257711009753	0.63762222113952	0.796156758146248
"MSM79H9K"	0.827076725884627	0.847275990376577	0.888497354759339	0.6721106616255	0.787865053786113
"MSM79H9M"	0.704336994607313	0.527246985770265	0.840695305077714	0.580142648973735	0.745965533602818
"MSM79H9Q"	0.772699270936395	0.53998968884915	0.885344045976852	0.602184639146863	0.794821336672109
"MSM79H9W"	0.652246886691506	0.499212706178905	0.805807941423762	0.549216671259667	0.676569816682093
"MSM79H9Y"	0.710911421633353	0.54884269660959	0.732579427181537	0.646991406047043	0.714950163253629
"MSM79HA1"	0.748307693397125	0.565375999383399	0.87192041915949	0.610478814524625	0.746552928935996
"MSM79HA3"	0.832249945485668	0.648803360049512	0.942785771434989	0.648242270564314	0.854117580031966
"MSM79HA7"	0.725440176773696	0.612001821386003	0.842776347333811	0.592097742283934	0.73474476760698
"MSM79HAH"	0.667122930608907	0.547383949416136	0.691444246035153	0.567307870241533	0.604067150994057
"MSM79HAJ"	0.691605955826107	0.626779169094057	0.828251424313268	0.626419641415602	0.769922915338978
"MSM79HAL"	0.726132080981962	0.599159291230957	0.836754775377553	0.58655684101394	0.761037825076807
"MSM79HAN"	0.742127266767318	0.662299357345978	0.850474736496023	0.607775643998472	0.803733145287368
"MSM79HAR"	0.698933011026555	0.627106246286362	0.774904410949531	0.612576025381996	0.724217633039555
"MSM79HAT"	0.724109604720265	0.706690862154607	0.847857156162102	0.607383763527936	0.787002551338376
"MSM79HB6"	0.771840035059206	0.833742169584289	0.862899222117994	0.646971527962125	0.723184569917079
"MSM79HBB"	0.668033351478686	0.553769027559669	0.728475090085576	0.583516161017201	0.706444246365836
"MSM79HBL"	0.695807596173861	0.580230871789857	0.757207761664053	0.582873923817319	0.702899819420537
"MSM79HBN"	0.945430814077267	1	0.997806314739027	0.829962286287163	0.955071912582239
"MSM79HBP"	0.738226807054414	0.64754592478519	0.764066711186033	0.63058194907974	0.693277383667173
"MSM79HBR"	0.989183820799335	1	1	0.972218661288077	0.993949321654022
"MSM79HBT"	0.99047289335147	1	1	0.966643605916755	0.994862949607674
"MSM79HBV"	0.98988710349491	1	0.997220595538733	0.98593253086601	0.995257714460599
"MSM79HBZ"	0.891078562886417	0.799867152806683	0.882628535676187	0.913639443591201	0.963904641575475
"MSM79HC4"	0.662621425782599	0.542917335575433	0.728171904944608	0.558279281780248	0.753826150130782
"MSM79HC8"	0.668281843468451	0.518888113599003	0.707915601717695	0.538882663535258	0.749998092548463
"MSM79HCG"	0.769600209059912	0.685241455519151	0.801243452761324	0.613141520648041	0.701697812530005
"MSM79HCI"	0.821026716798606	0.650564484267523	0.838600218619502	0.662236049973232	0.717744845737341
"MSM79HCK"	0.825290594522854	0.702210344740486	0.863835992237432	0.67687070314642	0.719620724912961
"MSM79HCP"	0.794572939365622	0.641479813850405	0.857009629601727	0.6236884489482	0.710673055162437
"MSM79HCR"	0.874784532049804	0.8289914833995	0.906771902822173	0.741678317304269	0.713721358221254
"MSM79HDA"	0.889927911642839	0.79312247688738	0.933208861092922	0.881325271890042	0.96384660461747
"MSM79HDC"	0.819636163019102	0.801993616419623	0.927408102237669	0.798252267678359	0.913067369696981
"MSM79HDE"	0.849766808689859	0.799383226223745	0.93631232474752	0.760306132350212	0.915786020402917
"MSM79HDG"	0.842996824844399	0.802222426566175	0.945071889570538	0.754537176060883	0.914524468677346
"MSM79HDG_TR"	0.849259299319512	0.813254076646567	0.941995626349519	0.763593800840461	0.922650073379692
"MSM79HDI"	0.822820221536372	0.802216444200329	0.931155198023848	0.770440324810722	0.896414964092378
"MSM79HDK"	0.773209102587778	0.705636851280855	0.788057542747163	0.657359693905996	0.692665953754078
"MSM79HDM"	0.690727265296392	0.637328645156797	0.771596241209217	0.64819327693485	0.641588405879395
"MSM79HDO"	0.698414526671941	0.691571945381545	0.787166007417535	0.645678460400506	0.690723111133905
"MSM79HDQ"	0.686128375868418	0.561255866848837	0.76704410890595	0.599654640561532	0.616309038308951
"MSM79HDQ_TR"	0.696111153984228	0.61295999892544	0.76405182120737	0.604508526163598	0.619581028200464
"MSM79HDS"	0.709392100959429	0.731844655376624	0.767665000243746	0.62402078381486	0.633107496229741
"MSM79HDU"	0.758792017507809	0.680187208614361	0.775448201069405	0.629821713817485	0.641105402540884
"MSM79HEA"	0.763619033759916	0.740203948503903	0.801375448188603	0.666557845549291	0.725586433706439
"MSM79HES"	0.746735217763639	0.826884089849236	0.888759912356438	0.672492454648094	0.699465679259487
"MSM79HEU"	0.791990510986617	0.82399345553362	0.847994060956805	0.641498328402019	0.711800561791458
"MSM79HEW"	0.802881024665143	0.820773961505991	0.863376513071949	0.648180235774142	0.741175494868477
"MSM79HEY"	0.75816837331441	0.804970269938607	0.794857469218099	0.671670580973149	0.698412435747113
"MSM79HF3"	0.724206780652284	0.697426409627612	0.801631174803225	0.591836765895079	0.760949941690773
"MSM79HF5"	0.700897028364627	0.651680246219278	0.769094689905291	0.611264388528498	0.742744082311811
"MSM79HF7"	0.763165753472269	0.691515297238093	0.811475787995601	0.586916554296864	0.725719565827605
"MSM79HF9"	0.745465416441301	0.703584030196892	0.806789806750545	0.688983195645159	0.787065779341707
"MSM79HF9_TR"	0.753416313335706	0.69897979582684	0.809966194613809	0.682603831657947	0.789483145973187
"MSM79HFB"	0.66898499168962	0.679433106623705	0.880024489989528	0.610202808179651	0.77226058064539
"MSM79HFW"	0.672083573524821	0.579831082825883	0.732793173567434	0.583028316658694	0.689097874199822
"MSM79HFY"	0.683519749224502	0.56699665917815	0.74006368741898	0.58255189388535	0.670728262772243
"MSM7J16J"	0.787347179287368	0.677840133334786	0.888657291224627	0.641614497239971	0.734023147751453
"MSM7J16L"	0.805086744322634	0.69829955740976	0.859722856676492	0.626277363804114	0.7050633341451
"MSM7J16N"	0.726699826663084	0.743113773325046	0.812933523783405	0.641999806647496	0.774339643087742
"MSM7J16P"	0.763602234983654	0.67567790048733	0.842191799536893	0.63112981818751	0.692780089247597
"MSM7J16R"	0.792070471261052	0.691525955908156	0.854716718495673	0.61861311687334	0.694148905048325
"MSM9VZEK"	0.793348040974407	0.829450996107809	0.873716734615699	0.673369831371592	0.678301491453169
"MSM9VZEK_TR"	0.798429696246773	1	0.93789733232985	0.83549692034762	0.859294370089296
"MSM9VZEM"	0.825911281646803	0.828199962741249	0.8843680844352	0.713030800489147	0.721505409046617
"MSM9VZEO"	0.826753471599658	0.752924347987426	0.874156727592678	0.680338548523002	0.720035003660179
"MSM9VZEQ"	0.791674887938955	0.77756187382293	0.857560342741764	0.656627502048353	0.678413194210813
"MSM9VZES"	0.752043604810934	0.750281077664386	0.903376458409133	0.692662549075925	0.722768849301808
"MSM9VZEU"	0.791201266243996	0.711263767988533	0.889987080092472	0.747991336448103	0.87785784501889
"MSM9VZEW"	0.789499418368676	0.691261306579569	0.885432354263697	0.739138340784075	0.884595315484105
"MSM9VZEY"	0.806970686587505	0.691231954807391	0.838703919113144	0.717480649195639	0.882329099755215
"MSM9VZF1"	0.784040055125082	0.613692484263579	0.830941034077466	0.697511864239442	0.861047271716094
"MSM9VZF3"	0.814986559042516	0.629149321814279	0.811359022021714	0.714833317369525	0.862193825312653
"MSM9VZF5"	0.780260514385836	0.622961073241315	0.846331985912532	0.689124337090462	0.857380219545894
"MSM9VZF7"	0.826614344213274	0.851730356404984	0.886522636741549	0.642789213529779	0.779074256976906
"MSM9VZFF"	0.832303153551112	0.916178252864881	0.897947220648035	0.666287954811303	0.814283489188445
"MSM9VZFH"	0.792690293829615	0.836579971979352	0.894393397444087	0.643853434670939	0.769817449224503
"MSM9VZFL"	0.643439987652083	0.652066479678844	0.792790535894863	0.563707450047807	0.600471828044463
"MSM9VZFN"	0.657775735725092	0.689641250952505	0.797952123446468	0.553361330149984	0.624368993870627
"MSM9VZFR"	0.667589725932876	0.584089598968888	0.761772179823058	0.533390721004599	0.635768028812571
"MSM9VZFT"	0.648280492501112	0.674004944830158	0.793755273401044	0.580765458077665	0.590524869072551
"MSM9VZGO"	0.684764605013164	0.546867982370494	0.768373680351609	0.562598904035551	0.752012934616285
"MSM9VZGS"	0.735504665259224	0.640746349321604	0.817272882786787	0.63066018683726	0.806459732260605
"MSM9VZGU"	0.687255399435747	0.579605296863909	0.843102713014032	0.566400202479946	0.78326255563237
"MSM9VZGW"	0.748041251297968	0.650583854679226	0.758777612263125	0.617345355348644	0.78309399511726
"MSM9VZGY"	0.713659276327593	0.627288815608635	0.847373708660881	0.59277108217309	0.685262822395563
"MSM9VZH7"	0.716972428388791	0.631090806505762	0.82822559997547	0.578378254455466	0.716561978076131
"MSM9VZHB"	0.864918467851356	0.91719815425264	0.959469704630989	0.726198474492768	0.869571941838307
"MSM9VZHF"	0.75489734865934	0.704259908131298	0.881040268727437	0.700771816302859	0.878547264576175
"MSM9VZHJ"	0.748557862424793	0.594103374821685	0.765842076188354	0.602670656302301	0.652887573821267
"MSM9VZHL"	0.746861037836738	0.58319382899996	0.75377558530371	0.653291813782509	0.751712592721288
"MSM9VZHN"	0.73147293412258	0.545379904691584	0.752640107587416	0.623926512135935	0.639789677367159
"MSM9VZHP"	0.743488258137586	0.551699809290235	0.749531164062782	0.629618554889531	0.695629817189826
"MSM9VZHR"	0.734151248887847	0.541008093892784	0.744698795529925	0.617009865927888	0.647674618342936
"MSM9VZHT"	0.7249149282409	0.547004200881921	0.727041030436933	0.583563827505287	0.636080906018083
"MSM9VZHX"	0.794900408835444	0.867686276297141	0.864544666843458	0.710957767489847	0.7390127854069
"MSM9VZHZ"	0.829152692311436	0.975315610289233	0.967733190480831	0.791582152872027	0.751633434543248
"MSM9VZI2"	0.793828496911205	0.872320921421966	0.852003176362962	0.743818108240779	0.685675435182082
"MSM9VZI6"	0.733597228845003	0.734484704143977	0.822765388788472	0.670806086398373	0.775138887554866
"MSM9VZIM"	0.864921098296656	0.886081674837982	0.928359366511205	0.851658352368137	0.810122184872361
"MSM9VZIO"	0.786687552430424	0.880249136391974	0.962906814717875	0.842761967474176	0.838203810376799
"MSM9VZIQ"	0.82865757427321	0.848501679440342	0.913989113326237	0.801067911427522	0.798062643417998
"MSM9VZIS"	0.869021364883698	0.835928240141227	0.928115479874012	0.836301314201872	0.810720369681419
"MSM9VZIU"	0.818075840952765	0.825888388464695	0.936010765567539	0.838169336737312	0.809505588848903
"MSM9VZIW"	0.841935649090154	0.838800880112855	0.937250442318824	0.848237423294625	0.8083170442974
"MSM9VZIY"	0.667997641402225	0.633485921863574	0.822188863352037	0.603581357984699	0.740207067756188
"MSM9VZJ3"	0.793138603076603	0.654825919680994	0.838915354959563	0.617768226564531	0.815240309717073
"MSM9VZJB"	0.765586397230274	0.74881917036725	0.83492169787696	0.636401352751339	0.664560422785497
"MSM9VZJZ"	0.747242524833329	0.714285213438092	0.899543165599667	0.573329904626704	0.739326576019839
"MSM9VZKC"	0.612946659278029	0.609207104519113	0.804202494005417	0.56066595305045	0.616874291747415
"MSM9VZKE"	0.632637863192011	0.6234537794394	0.771797182497892	0.538514884305218	0.585511605529305
"MSM9VZKI"	0.623426443649926	0.593222065118951	0.78308131395815	0.543071185289616	0.583205670546433
"MSM9VZL5"	0.656116101601117	0.517829223568554	0.700370773349614	0.563063346390366	0.626991355928203
"MSM9VZL7"	0.689014823609806	0.505705321976653	0.737255916681209	0.593176327977274	0.675706411255615
"MSM9VZL9"	0.658326346653927	0.502700639034392	0.7693388915342	0.577218703944805	0.673169742767785
"MSM9VZLB"	0.637570104596806	0.522030687915377	0.732871558641875	0.559651878739582	0.652089127855121
"MSM9VZLD"	0.674552176898418	0.485491744614035	0.764241095766405	0.593903734857018	0.670660585388465
"MSM9VZLF"	0.6609694054893	0.504475490490022	0.726667846739452	0.535602632259696	0.687719382320246
"MSM9VZLH"	0.649854089826507	0.561360991978387	0.771282068291643	0.57004442720115	0.70035030758988
"MSM9VZLJ"	0.686058148029578	0.55354949853112	0.737503171587085	0.577237328393932	0.752198517216196
"MSM9VZLL"	0.801535741168335	0.783579430238051	0.850473187490206	0.688570980693826	0.780953600318648
"MSM9VZLN"	0.730102737407797	0.653841552606251	0.844689305485164	0.612900395426778	0.759142068269351
"MSM9VZLP"	0.706793865370406	0.734084129745702	0.83477941067071	0.64812829955447	0.744847021258726
"MSM9VZLR"	0.753666079670672	0.725384924603881	0.838091028903061	0.643583885518279	0.760025696237338
"MSM9VZLT"	0.753487549419428	0.669717408722372	0.824072532054506	0.634251190699692	0.827192826706162
"MSM9VZLV"	0.721815357297005	0.550361003052584	0.786082096354684	0.550429440013043	0.789711348416515
"MSM9VZMA"	0.750409164360758	0.794407123716001	0.863767231373751	0.704024448682533	0.691588214785284
"MSM9VZMA_TR"	0.745272332534763	0.79424203901486	0.850445254675102	0.717960988034381	0.683954940907328
"MSM9VZMC"	0.745821541890074	0.730344735378872	0.860867297845499	0.714429015519944	0.683959767509137
"MSM9VZME"	0.768099622540484	0.80172178532423	0.832553547760306	0.71912872256499	0.69874672851421
"MSM9VZMI"	0.831519155636948	0.893018060350119	0.911190224646075	0.7549903540655	0.726412749359921
"MSM9VZMM"	0.654345885010027	0.628699359587101	0.823937412466094	0.583643471718317	0.630595921867623
"MSM9VZMO"	0.678374323768011	0.541269488068135	0.813522913336184	0.601730179082196	0.619187419910982
"MSM9VZMS"	0.670530438029651	0.549453738215447	0.8182240526152	0.595061460197293	0.594660759539628
"MSM9VZMU"	0.652014679398172	0.514517542468298	0.802358759599489	0.572852891485384	0.609527017575976
"MSM9VZMW"	0.716949386542706	0.521606910086103	0.795206959091085	0.607248499750502	0.679008483917011
"MSM9VZNH"	0.748131638302396	0.614816694946957	0.794796504581208	0.642757578331644	0.858892191679125
"MSM9VZNH_TR"	0.746732723389612	0.578877282597204	0.794954475293316	0.647393745070484	0.853927992693886
"MSM9VZNL"	0.683899382770814	0.516947543138816	0.72832661107141	0.554228678549518	0.780565490766972
"MSM9VZNR"	0.865882969380065	0.800363926195089	0.892882563036048	0.834169656416299	0.811956369545399
"MSM9VZNX"	0.880701673967221	0.838458820089323	0.889680041955894	0.840640012802641	0.818558035183566
"MSM9VZNZ"	0.849576263770439	0.825514080804008	0.936431204055994	0.84206504883517	0.801914773416567
"MSM9VZO2"	0.870868495245111	0.852110061857689	0.918482688652587	0.854943542677535	0.822338135528603
"MSM9VZOG"	0.830769277532593	0.635322746920002	0.845833837555014	0.63565082602315	0.720511591002431
"MSM9VZOI"	0.858500730768631	0.78955100311878	0.914230462846871	0.716077799783029	0.752938566646006
"MSM9VZOK"	0.764738541476395	0.542938908560813	0.758560176707924	0.613648946407338	0.722104164590508
"MSM9VZOM"	0.802634307111499	0.687033402826324	0.883010603777972	0.636573893626317	0.724201517471858
"MSM9VZOO"	0.801432071904381	0.554425099412973	0.819084247073553	0.637736057003955	0.722806626176218
"MSM9VZOQ"	0.777232783202953	0.676931810984625	0.830431929324342	0.651533582107561	0.691136075542998
"MSM9VZOS"	0.840324900046829	0.648013212556741	0.797547718429781	0.794330819333894	0.909029207600168
"MSM9VZOU"	0.832633928773635	0.632696089054995	0.824922339353752	0.769443126193515	0.894271913420422
"MSM9VZOW"	0.837052112836735	0.632454672759188	0.829232518715694	0.791971514686648	0.910651840982333
"MSM9VZOY"	0.789130091403803	0.607725317965583	0.860347745966615	0.698626270266504	0.854056094268162
"MSM9VZP1"	0.847425730825726	0.630296307776936	0.823164939103322	0.793744563448575	0.918857127530515
"MSM9VZP3"	0.874182610346092	0.6660916013938	0.855654240134332	0.782737085066052	0.934347403535547
"MSM9VZPH"	0.712022836312154	0.654022686260558	0.751529200405238	0.587269438429479	0.732261684233494
"MSM9VZPL"	0.66667927108292	0.587117944962965	0.846558579373727	0.573086552499473	0.756171946011698
"MSM9VZPN"	0.665644115027319	0.636095380308803	0.83116777024209	0.577107126607764	0.727039327907632
"MSM9VZPT"	0.770435859252608	0.78986863019427	0.858592573039485	0.588272378276967	0.731358325665008
"MSMA267V"	0.697019886111848	0.577850053208904	0.729147329420049	0.563755628864392	0.734282628573867
"MSMA267X"	0.725617110487579	0.647549188944356	0.775085477518176	0.604974452554491	0.719714804848851
"MSMA2684"	0.726157502876155	0.562352395239648	0.759503515153859	0.572687652882331	0.718062210441588
"MSMA2688"	0.838153351732218	0.717166068092692	0.789952458437357	0.623371889833701	0.776596833172234
"MSMA26AL"	0.769956985145298	0.722286775176713	0.875847479679573	0.660231359745122	0.712214004581696
"MSMA26AN"	0.793458092314977	0.721218673154242	0.895586519124141	0.659038229127005	0.722916227308069
"MSMA26AP"	0.804534989629406	0.740128811130366	0.922989914741412	0.670096556490064	0.722290068537308
"MSMA26AR"	0.755122196296746	0.690498992478369	0.823715184348427	0.65226707875838	0.732405009574224
"MSMA26AT"	0.75803693753447	0.696208783416787	0.845615403424298	0.635121052717848	0.672496035794254
"MSMA26AV"	0.648903484451691	0.681674201662218	0.797135632261709	0.595953415938421	0.6686362725603
"MSMA26AX"	0.675939870686456	0.671289632529987	0.836431608984994	0.644567453248121	0.631855252152884
"MSMA26AZ"	0.669202843010786	0.684730324764356	0.846235893893608	0.617445183885664	0.623745774166702
"MSMA26AZ_TR"	0.647310047903445	0.664303328799964	0.822372479740031	0.630538196972938	0.624516518926775
"MSMA26BB"	0.687406920516522	0.549865416784279	0.760028873570515	0.567652750049114	0.664765854029578
"MSMA26BD"	0.648185682337417	0.511721850059549	0.750219681980353	0.609040768049311	0.665251987948915
"MSMA26BF"	0.643772824491289	0.536710181917205	0.781485886782639	0.571827058940599	0.643059333832415
"MSMA26BH"	0.671611685850264	0.585543841659431	0.790387654715117	0.602998423278087	0.621246052636417
"MSMA26BJ"	0.675665694558104	0.498544227901238	0.75152709115525	0.590092477196096	0.688241730974937
"MSMA26BL"	0.655081442588523	0.548586732826402	0.796914945846917	0.57432565483412	0.613622411132162
"MSMA26BN"	0.630495703614518	0.629197382873806	0.843197008362881	0.551284527898466	0.651449417781549
"MSMA26BR"	0.606369995311613	0.634673164618016	0.815100379476362	0.536242015237938	0.592940339722773
"MSMA26BT"	0.640054210489458	0.605409762116941	0.764364696104019	0.554439977325523	0.594139841336545
"MSMA26BV"	0.642254599279502	0.579681301666135	0.827371857890423	0.5394424596286	0.65839800877859
"MSMA26BX"	0.630224263074512	0.629516091443599	0.842039096032132	0.553542556758656	0.601336016119523
"MSMA26CV"	0.720448218072065	0.63526213490796	0.775872445542213	0.575783616888064	0.742547205498411
"MSMA26CX"	0.764605485445298	0.630123432538696	0.779737783616311	0.585740220197751	0.766633630960334
"MSMA26DG"	0.637289478437815	0.472589149639112	0.788074182977208	0.607740057900729	0.69633216023518
"MSMA26DI"	0.642460255239265	0.506413858481233	0.740686318898232	0.564576498725096	0.692383944164849
"MSMA26DK"	0.6404506394583	0.500143661002913	0.702102826161385	0.551122786988847	0.626779468122951
"MSMA26DM"	0.634727868480009	0.477978553015822	0.690448728066968	0.591249405124098	0.59594713244704
"MSMA26DO"	0.658336237292577	0.481268194984755	0.713035915217206	0.5798852267858	0.6545000589247
"MSMA26EH"	0.982548133259156	1	1	1	0.995911674561149
"MSMA26EJ"	0.865351834642942	0.830919145655186	0.963452166429857	0.870772396882399	0.946030549485443
"MSMA26EL"	0.855887327979017	0.843251543848096	0.955345983356565	0.810022693893712	0.925569970053546
"MSMA26EN"	0.852977822781117	0.83108016910757	0.968288868544453	0.811774376459795	0.926478090193088
"MSMA26EP"	0.988282079207233	1	1	1	0.989798293637855
"MSMA26ER"	0.799254002880097	0.777212573970614	0.882681673947932	0.706480045195658	0.820546047303483
"MSMA26ET"	0.864736181349568	0.682818369492874	0.803120298710619	0.673374491930939	0.806318190412296
"MSMA26EZ"	0.731014236499051	0.618487930354915	0.811385716516646	0.602198430087744	0.776572431449156
"MSMAPC55"	0.712173357366555	0.669746595043765	0.822398673408021	0.541060776708144	0.65270072335022
"MSMAPC57"	0.861258888255437	0.87636110692045	0.93546014412205	0.832698523545604	0.805063642817888
"MSMAPC59"	0.799385641781543	0.839876964190738	0.945446709948022	0.808663833334853	0.824181034293018
"MSMAPC5B"	0.844191676623865	0.871018228788125	0.932171958261345	0.841975399355751	0.808267946896678
"MSMAPC5D"	0.818071610148722	0.816923362536704	0.917485664567959	0.80956479811348	0.789599056419416
"MSMAPC5H"	0.662417927256231	0.555005494739812	0.796404879794854	0.620938440425354	0.597442458653512
"MSMAPC5L"	0.649328897598541	0.555280012918327	0.795890650969821	0.599256146092634	0.609314559930853
"MSMAPC5Z"	0.745140342995209	0.654841031846592	0.821167756687116	0.652059220352122	0.75660764647189
"MSMAPC64"	0.782506161331646	0.728334859578486	0.835662507169579	0.63207572635223	0.819785096627983
"MSMAPC66"	0.681930414528538	0.619944827267613	0.743354094290975	0.560442938014431	0.736150897127864
"MSMAPC6A"	0.681904110696524	0.674079985431738	0.825535047916498	0.60520387897473	0.748276411901824
"MSMAPC6C"	0.751549586235699	0.676308296138743	0.829347911916117	0.591814735636635	0.787584542971542
"MSMAPC6E"	0.721007085468635	0.626155520104254	0.787252244704461	0.592668917468394	0.739834137552819
"MSMAPC6G"	0.683516128647348	0.634395550952158	0.821588260732483	0.590470571281322	0.742849245758846
"MSMAPC6K"	0.649209070770433	0.510262312529877	0.743891120972808	0.56075235497286	0.653990532565358
"MSMAPC6M"	0.676117923542292	0.529922656272939	0.734619684402203	0.581854201150804	0.676945610827769
"MSMAPC6O"	0.650876364174061	0.551657118375799	0.759936602961236	0.55264070889487	0.648919558313044
"MSMAPC7J"	0.735769823616692	0.679967576924012	0.838584753439558	0.60989210667577	0.742418739819113
