"Axis.1"	"Axis.2"	"Clusters"	"X1297617.4.patric"	"X349741.6.patric"	"X484020.3.patric"	"X568816.4.patric"	"X657309.4.patric"	"X657319.15.patric"	"X709991.3.patric"	"X890402.3.patric"	"X1073375.3.patric"	"X1121101.3.patric"	"X1128111.23.patric"	"X1203465.3.patric"	"X1236512.3.patric"	"X1262754.3.patric"	"X1262776.3.patric"	"X1262777.3.patric"	"X1262889.3.patric"	"X1262947.3.patric"	"X1262949.3.patric"	"X1262979.3.patric"	"X1262989.3.patric"	"X1262992.3.patric"	"X1263070.3.patric"	"X1263072.3.patric"	"X1263073.3.patric"	"X1263074.4.patric"	"X1263105.3.patric"	"X1263107.3.patric"	"X1432052.9.patric"	"X1522.9.patric"	"X1650661.3.patric"	"X1673721.3.patric"	"X169435.7.patric"	"X1697787.3.patric"	"X1897011.3.patric"	"X1952006.3.patric"	"X208479.8.patric"	"X246787.5.patric"	"X2562617057.img"	"X2562617183.img"	"X261299.4.patric"	"X2654588179.img"	"X28116.19.patric"	"X33043.5.patric"	"X39488.4.patric"	"X445970.5.patric"	"X445974.6.patric"	"X457421.5.patric"	"X460384.4.patric"	"X46503.4.patric"	"X469591.4.patric"	"X469610.4.patric"	"X483215.6.patric"	"X545696.5.patric"	"X573.1549.patric"	"X59620.13.patric"	"X59620.24.patric"	"X59620.49.patric"	"X649756.4.patric"	"X665951.3.patric"	"X702446.3.patric"	"X742725.3.patric"	"X742821.3.patric"	"X765821.5.patric"	"X765821.8.patric"	"X817.56.patric"	"X927665.4.patric"	"X999410.3.patric"	"ERS235525_24.hgm"	"ERS235534_25.hgm"	"ERS235560_81.hgm"	"ERS235564_44.hgm"	"ERS396406_17.hgm"	"ERS396428_22.hgm"	"ERS396436_36.hgm"	"ERS396465_42.hgm"	"ERS396493_5.hgm"	"ERS396509_31.hgm"	"ERS396528_23.hgm"	"ERS473051_14.hgm"	"ERS473088_19.hgm"	"ERS473122_41.hgm"	"ERS473180_17.hgm"	"ERS473219_31.hgm"	"ERS473221_34.hgm"	"ERS473240_3.hgm"	"ERS473296_9.hgm"	"ERS473331_31.hgm"	"ERS473343_37.hgm"	"ERS473381_6.hgm"	"ERS473414_25.hgm"	"ERS537180_31.hgm"	"ERS537183_49.hgm"	"ERS537188_55.hgm"	"ERS537194_38.hgm"	"ERS537197_59.hgm"	"ERS537219_61.hgm"	"ERS537221_53.hgm"	"ERS537229_8.hgm"	"ERS537233_63.hgm"	"ERS537236_4.hgm"	"ERS537240_18.hgm"	"ERS537246_12.hgm"	"ERS537247_14.hgm"	"ERS537252_4.hgm"	"ERS537292_27.hgm"	"ERS537293_53.hgm"	"ERS537304_27.hgm"	"ERS537306_47.hgm"	"ERS537338_17.hgm"	"ERS537352_6.hgm"	"ERS537358_50.hgm"	"ERS537369_59.hgm"	"ERS537392_14.hgm"	"ERS608491_27.hgm"	"ERS608493_46.hgm"	"ERS608495_69.hgm"	"ERS608502_34.hgm"	"ERS608507_35.hgm"	"ERS608510_48.hgm"	"ERS608519_39.hgm"	"ERS608530_15.hgm"	"ERS608548_42.hgm"	"ERS608550_64.hgm"	"ERS608550_86.hgm"	"ERS608606_84.hgm"	"ERS631833_15.hgm"	"SRS015663_20.hgm"	"SRS017307_13.hgm"	"SRS019582_79.hgm"	"SRS019910_14.hgm"	"SRS020233_5.hgm"	"SRS020328_21.hgm"	"SRS021219_12.hgm"	"SRS024075_3.hgm"	"SRS049402_2.hgm"	"SRS050026_15.hgm"	"SRS050752_17.hgm"	"SRS056519_39.hgm"	"SRS075878_45.hgm"	"SRS076929_37.hgm"	"SRS077502_20.hgm"	"SRS077552_27.hgm"	"SRS077849_38.hgm"	"SRS098061_38.hgm"	"SRS098717_4.hgm"	"SRS104400_3.hgm"	"SRS142712_3.hgm"	"SRS143991_10.hgm"	"SRS144714_48.hgm"	"SRS147652_2.hgm"	"SRS1596777_76.hgm"	"SRS1596798_70.hgm"	"SRS1596798_81.hgm"	"SRS1596800_42.hgm"	"SRS1596807_67.hgm"	"SRS1596842_68.hgm"	"SRS1596849_88.hgm"	"SRS1596857_138.hgm"	"SRS1596872_171.hgm"	"SRS1719091_5.hgm"	"SRS1719444_21.hgm"	"SRS1719567_3.hgm"	"SRS1735456_15.hgm"	"SRS1735557_8.hgm"	"SRS1735679_4.hgm"	"SRS1735703_14.hgm"	"SRS259497_2.hgm"	"SRS294840_55.hgm"	"SRS294930_28.hgm"	"SRS294956_23.hgm"	"SRS294989_46.hgm"	"SRS295008_15.hgm"	"SRS295010_88.hgm"	"SRS295012_18.hgm"	"SRS311548_12.hgm"	"SRS332210_5.hgm"	"SRS372948_2.hgm"	"SRS373206_4.hgm"	"SRS475574_7.hgm"	"SRS475693_1.hgm"	"SRS476023_14.hgm"	"SRS476024_18.hgm"	"SRS476037_7.hgm"	"SRS476121_4.hgm"	"SRS476326_100.hgm"	"SRS820594_22.hgm"	"SRS820605_29.hgm"
"CSM5MCXD"	-0.0771501149302556	-0.0913004827847778	"Cluster6"	0.0791748510392688	0	0	0	0	0	0	0	0	0	0	0	1.85230519039261	0	0	0	0.605050963133666	0	0	0	0	0	0	0.416403289663385	0	0	0.696074638988553	0	0	0	0.363312469294086	0.445697993186711	0.27915197151158	0.462192847099567	0	0	0.635038487467887	0	0	0	0	0.491872721793403	0	0	0.717036540214063	0	0	0.290593877936414	0	0	0	0	0	0	0	0.414974972732525	0	0	0	0.499094619980617	0.577410051043973	0	0	0	0.612099773917149	0	0	0.301603836797815	0	0	0	0	0	0	0.710031029053159	0	0	0.724001622857354	0	0	0	0.440546943622626	0	0	0	0	0.622012868940076	0	0	0	0	0	0	0	0	0.326136065284496	0.945458391395846	0	0.66735755871053	0	0	0	0	0	0	0.676665878751858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597130852311039	0.696282945673927	0	0	0	0	0.378808006486759	0	0	0	0	0	0	0	0	0	0	0	0.502594542636897	0	0	0	0	0	0	0	0	0.300926667558804	0	0	0	0.344933646925947	0.570570937026176	0	0	0	0	0	0	0	0	0	0	0.521193312576811	0.758570765507374	0	0	0	0.641024747010021	0.505868715309719	0	0	0	0	0.461952727748228	1.00256592906468	0	0.49155734259217	0	0	0.678652917650966	0	0	0	0	0	0
"CSM5MCXH"	0.0262757521274852	-0.128214954377511	"Cluster1"	0.275367596008604	0.49400539590518	0	0	0	0	0	0	0	0	0	0	1.75784898293697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74997974484011	0	0	0	0.314503005741184	0	0	0.387470153726661	0	0	0.90293022668485	0.451282998469779	0	0	0	0	0.596880148703447	0	0	0	0	0	0	0.277428144725008	0.92814661418979	0.312365031741858	0.47151619997722	0	0	0.328265704583059	0	0	0	0	0.594841493467913	0	0	0	0	0	0	0	0	0	0.501082606238711	0	1.03049846303494	0	0	0.55964073758918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468300562457253	0.397809223366154	0.983249995446274	0	0	0.744736393010467	0	0	0	0	0	0	0.663753308354731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234175250750531	1.62560438919235	0	0	0	0	0	0	0	0	0	0	0	0	0.550945082240402	0	0	0	0	0	0	0	0	0	0	0.33240819157428	0.621203356458767	0.707657409795595	0	0	0	0	0	0	0.806284994867182	0	0	0	0.792744300852805	0	0	0	0.625855201669414	0	0	0	0	0	0.577467236887381	0	0	0.546735835885577	0	0	0.744626028756297	0	0	0	0	0.311940913915426	0
"CSM5MCXJ"	0.0217675620517349	-0.12803587198845	"Cluster1"	0	0.452034204580533	0	0	0	0	0	0	0	0	0	0	1.74580654823207	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555863138697755	0	0	0	0.259192160025847	0	0	0.447430184503434	0	0	0.842084362631174	0.523618377331243	0	0	0	0	0.6094524219201	0	0	0	0	0	0	0.314432991164828	0.806100302410767	0.369804646476643	0.492493127057947	0	0	0.226487332156548	0	0	0	0	0.554509254662357	0	0	0	0	0	0	0.441858973727057	0	0	0	0	1.00462818064333	0	0.513935004957207	0.639674173516356	0	0.662601436641737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48568394513327	0.361907808173893	0.961204670061145	0	0	0.78061072830643	0	0	0	0	0	0	0.618038876048762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83592669113737	0	0	0	0	0	0	0	0	0	0	0	0	0.533008970778284	0	0	0	0	0	0	0.263651866926825	0	0	0	0.310878690147059	0.675014997457846	0.657985482966614	0	0	0	0	0	0	0.624803343554576	0	0	0	0.815021423399424	0	0.369305636551734	0	0.611260599735892	0	0	0	0	0	0.583855061523157	0	0	0.573714603913015	0	0	0	0	0	0	0	0.355155583253448	0
"CSM5MCXL"	0.0835266822969459	-0.0327508363152323	"Cluster7"	0.296363249326123	0.506584268051274	0	0	0	0	0	0	0	0	0	1.43298286431445	1.76870322728915	0	0	0	0	0	0	0	0	0	0	0	0	0	0.743415863942549	0	0	0	0.373706538766084	0	0.403527682147352	0.510859414135247	0	1.63577671462543	0.849255792997034	0.520473609995501	0	0	0	0	0.594669710894172	0	0	0	0	0	0	0.259424343420135	0.861411560205339	0.416044362286453	0.474836098865849	0	0	0.303934535642354	0	0	0	0	0.604804576299189	0	0	0	0	0	0	0	0	0	0.720115906340432	0	1.0024776662273	0	0	0.585951435559443	0	0.582305578685255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457994545699097	0	1.03645175746092	0	0	0.803190750497727	0	0	0	0	0	0	0.730950921993291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28351358367275	0	0	0	0	0	0	0	0	0	0	0	0	0.620382810155347	0.707534477546911	0	0	0	0	0	0.320741780819845	0	0	0	0.351561224082016	0.630327177073513	0.648112410553445	0	0	0	0	0	0	0.59854963177624	0	0.958499194061762	0	0.734498308176839	0	0.557702464946677	0	0.847533124067516	0	0	0	0	0	0.593146861765283	0	0	0.556770667611837	0	0	0.61278205632233	0	0	0	0	0.293329907584237	0
"CSM5MCXN"	0.148536553169805	0.0916970880357142	"Cluster7"	0	0	0.834246989406516	0	0	0	0.192668046101919	0	0	0	0	0	1.7095106543481	0	0	0	0	0	0	0	0.478145649291868	0	0.332810376601489	0	0	0.499370509361703	0.680832260331936	0.536747875211723	0	0	0.383876065021012	0	0	0	0.647115767559765	1.66199431849806	0	0	0	0.295946378889604	0	0.524068160589696	0.790952274593655	0	0	0.327134740161865	0	0	0.517421834771739	0.39329417393015	0.847775475806715	0	0	0	0	0	0	0	0	0	0.599836242105947	0	0	0.51769965824725	0	0	0	0	0	0	0.701164708498836	0	0.70125345806087	0	0.75251972475835	0	0	0	0	0	0	0.513303676683008	0	0	0	0	0	0	0	0	0	0	0	0.45196000414162	0	0	0.915886337786539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649597201404734	0	0	0	0	0.689312239120382	0	0	0	0	0	0	0.203730129390398	2.55402464365464	0	0.284448463567614	0	0	0	0	0.433420987688239	0	0	0	0.561799547417525	0	0.612096334558101	0.827842007945953	0.563284115425716	0.513316210795996	0.39105699603457	0	0.537698373261714	0	0	0.183286813806615	0	0.395054895723622	0	0	0.971692390072116	0.529942440006325	0	0	0.513854033295469	0	0	0.621978501560109	0.71234039897873	0	0.973425257458489	0	0	0	0	0	0	0	0	0	0.595311448654463	0	0	0.540938582616509	0	0	0	0	0	0	0	0	0
"CSM5MCXP"	0.0327130690545871	-0.00617653469867828	"Cluster7"	0	0.42776685362388	0	0	0	0	0	0	0	0	0	0	1.79008228192106	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672487468671973	0	0	0	0.291212207357208	0	0.425898779890336	0.467184181334934	0	1.62259647310952	0.846373692347328	0.330105738693011	0	0	0	0	0.596523545920995	0	0	0	0	0	0	0.276978043374196	0.895629290175032	0.471574253980198	0.596776345169087	0	0	0.436317590644394	0	0	0	0	0.619269147462782	0	0	0.605445077138016	0	0	0	0	0	0	0.56808786629088	0	1.01261318082316	0	0.803884038099185	0.544766159216422	0	0.603603850018091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48548923169398	0.628438702891699	0.914759539801249	0	0	0.645470797599959	0	0	0	0	0	0	0.636576432650588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.470079116737104	0	0	0	0	0	0.423908248194958	1.14670480832156	0	0	0	0	0	0	0	0	0	0	0	0	0.576853557051923	0.575945621288456	0	0	0	0	0	0.168098980253986	0	0	0	0.354341797749305	0.576633574707597	0.709118322461844	0	0	0	0	0	0	0.622764952086039	0.670787936563945	0	0	0.774761302568773	0	0.570868662014745	0	0.892562603518948	0	0	0	0	0	0.585104954034632	0	0	0.621036593507874	0	0	0.536621166545297	0	0	0	0	0.376702053849902	0
"CSM5MCXR"	-0.0906688003295097	-0.0831355026553064	"Cluster6"	0	0.574351010749379	0	0	0	0	0	0.772923011920582	0	0	0	0	1.67461597733029	0	0	0	0	0	0	0	0	0	0	0	0	0.597605358722463	0	0	0	0	0.207055067213873	0	0	0.399511973640097	0	1.52788649562124	0.690286973557169	0	0.831063702602603	0	0	0	0.571836324602552	0	0	0	0	0	0	0.213729877920425	0.698513836675435	0.507863823099467	0.568985623471299	0	0	0	0	0	0	0	0.544071785703453	0	0	0	0	0	0	0.187439533158914	0	0	0	0	1.0373138659047	0	0.745041936372694	0.493391231550351	0	0.529283193407976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400165741708733	0.49517062895395	0.83669881818888	0	0	0	0	0	0	0	0	0	0.56848417924431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564199570046037	0	0	0	0	0	0.154255998034204	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610149145148231	0	0	0	0	0	0	0	0	0	0	0.220355206699441	0.519948552554759	0.684512672466132	0	0	0	0	0	0	0.647348309672332	0.880369438352344	0	0	0.426278630676765	0	0.561688314918436	0	0.727498064605587	0	0	0	0	0	0.475075367112378	0	0	0.512609051902436	0	0	0.625551121296706	0	0	0	0	0.302676250099789	0
"CSM5MCXT"	0.13161559841842	-0.288017880748092	"Cluster1"	0	0	0	0	1.23727016153e-06	0.400426373438285	0.197006123550117	0	0	0	0	1.34284204184742	1.76404808286369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49598520387308	0	0	0	0	0	0	0.699540417024924	0	0	0	0.494410791328787	0.532013413830803	0	0	0.458383553492818	0	0	0	0.37408584132881	0.933374916510933	0	0	0	0	0	0	0	0	0	0.604637473306686	0	0	0	0	0	0	0	0	0	0	0	0.613979510043459	0	0	0	0	0	0	0	0	0.518376750273144	0	0	0	0	0	0.527204370251495	0	0	0	0	0	0	0.556824061246911	0	0	0	0.698698177015887	0	0	0.548974177558916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442330207779175	0	0	0	0	0	0	0	0.353383871689772	0	0.488845820180056	0.686332005860826	0	0	0	0.680861878538287	0.638778673809795	0	0	0	0	0	0	0	0	0	0	0	0	0.351428245969865	0	0	0	0	0.668793857112394	0	0	0	0	0	0	0	0	0	0	0	0	0.491404506810798	0	0	0	0	0	0	0	0.337977708261814	0
"CSM5MCXV"	0.173774733915852	-0.218003189364675	"Cluster8"	0.115137513114226	0	0	0	5.05035027650464e-07	0.40199725979035	0.159996491738044	0	0	0	0	1.4222375921215	1.7421925314115	0	0	0	0.675601464906821	0	0	0	0	0	0	0	0	0	0.653997292461246	0	0	0	0.34888920772968	0	0	0.294437251720593	0.463580068209348	0	0	0.683781131419162	0	0	0	0.533955582042256	0.557803038573606	0	0	0.401573328076549	0	0	0	0.32617746442267	0.859375902273834	0.33944927867042	0	0	0	0	0	0	0	0	0.546648671517448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387218220155497	0.488134753543859	0.490358412186193	0	0	0	0.48392005651017	0	0	0	0	0	0.508980212057026	0	0	0	0	0	0	0.514975799925021	0	0	0	0.727880981460308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499591100453227	0	0	0.364872241803387	0.441465161028406	0.366956581770022	0	0	0	0	0	0	0	0.329755021736771	0	0.624378341726825	0.721330726469549	0	0	0.287786177505805	0.678982854030725	0.660301316816529	0	0	0	0	0.439685454841028	0.661573927229876	0.529925018005111	0	0	0	0	0	0.219395291534895	0	0	0.545606962871967	0	0.665661355806442	0	0	0	0	0	0	0	0	0	0.437739364465997	1.46033153113675	0	0.543760338964544	0	0	0	0.878777739561967	0	0	0	0.427535945975647	0
"CSM5MCY2"	0.158699711252865	-0.122353862307267	"Cluster8"	0	0	0	0	4.66401603999329e-06	0.525526592313324	0.0964814967559084	0	0	0	0	1.36643742744035	1.66344652595846	0	0	0	0.598577058697825	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385493361441516	0.196799653760471	0	0	0.433340359068432	0	0	0.640732182110435	0	0	0	0.636095087386177	0.638145049006728	0	0	0.378557748319706	0	0	0	0.334206417337241	0.869574294314722	0.425370381942859	0	0	0	0	0	0	0	0	0.569213888366314	0	0	0.727479419080588	0	0	0	0	0.702957477706529	0	0.609209248121779	0	0.672582013261324	0.426457382722171	0	0.400027530307317	0.401793600096631	0	0	0	0	0.389640545067281	0	0	0	0	0	0.553346812811596	0	0	0	0	0	0	0.375200738581865	0	0	0	0.611903542108566	0	0.454986251209219	0.7749661455563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808660767787924	0.562530850622103	0	0	0.430830050929242	0.388375678873539	0.347309192898271	0	0	0	0	0.450382020843501	0	0	0.568886335312704	0	0.654353830095196	0.637588124731535	0	0	0.297725838660537	0.641164330873708	0.703906957269455	0	0	0	0.371745100623991	0.40410293205335	0	0	0	0	0	0	0	0.32597411927034	0	0	0.719659817263858	0	0.676075057804066	0	0	0	0	0.556967708155158	0	0	0	0	0.470879549778138	1.32386615571053	0	0.448676570033993	0	0	0	0	0	0	0	0.404562280479425	0
"CSM5MCY4"	0.0215838251914496	-0.0316646135749295	"Cluster6"	0	0	0	0	0	0	0	0	0	0	0	0.739440314555141	1.30205839518864	0	0	0	0	0	0	0	0	0.300139096800983	0	0	0	0.632212709616597	0	0	0	0	0	0	0	0	0	0	0.599468941422657	0.0253074389408007	0.559138910659103	0	0	0.582775555772543	0	0	0	0.325424410575777	0	0	0.755437668001243	0.25554482048514	0.166868424934001	0	0	0	0	0.365781748674185	0	0	0	0.302438691049579	0.824593081800819	0	0	0.413097163838457	0	0	0	0	0	0	0	0	0	0	0	0.600451683339593	0.490539095293393	0	0	0	0	0	0.621384586499942	0	0	0	0	0	0	0	0	0.0497054812798606	0	0	0.49949675688421	0	0.883890790425747	0.495614038736864	0	0.65263707026021	0	0	0	0	0	0	0.628675797195466	0	0	0	0	0.409306478252094	0	0	0	0	0	0	0	0	0	0	0.223348204612243	0.413879693413695	0	0	0	0.39327513615974	2.92427868756555	0	0	0	0	0	0	0	0	0.690977833594108	0	0	0	0.625931028180738	0	0	0.365352212138532	0.250420089187712	0	0.69434296459153	0.265369816685241	0	0	0	0.307571806330983	0.427337022709267	0.728011378198193	0	0	0	0	0	1.25854811417357	0	0	0.729484801712889	0.293934566602459	0.576019861682851	0	0.576580290023547	0	0.601427556711905	0.593720015773216	0	0	0	0	0.325371504624707	0	0	0	0.519014443132035	0	0	0	0	0	0.906487197018644	0	0.942014128897349
"CSM5MCY8"	0.0453885140616106	0.0282772179401459	"Cluster1"	0	0	0	0	0	0	0	0	0	0	0	0.486166489689165	1.60149729019714	0	0	0	0	0	0	0	0	0.231076914713977	0	0	0	0.806272150556977	0.744058257631166	0	0	0	0.373477577386604	0	0	0	0	0	0.808405059934807	0.21270296147765	0.649139140951543	0.364534188176607	0	0.598464766783135	0	0	0	0.377723180990133	0	0	0.558986058897588	0.313283520873385	0.144323174672972	0.475044910665756	0	0	0	0.266500119516329	0	0	0	0.277327131250033	0.838142051502719	0	0	0.381867856834448	0	0	0	0	0	0	0.544615640828673	0	0.609970182415348	0	0	0.439209094869667	0.562702541121099	0	0	0	0	0.404401489096255	0.650653941531746	0	0	0.0793780744314576	0	0	0	2.04426084528591	0	0.689723818608362	0	0	0.453091881550941	0.638575324722382	0.907075729978589	0.570050515593899	0	0.748376407539773	0	0.747633170350473	0	0	0	0	0.708131808777027	0	0	0	0	0.419696598859627	0	0	0	0	0	0	0	0	0	0	0	0.423790436307062	0	0	0	0.362367834342001	2.96563279164297	0	0	0	0	0	0	0	0	0.441853074352752	0	0	0	0.631246911593519	0.787578434484453	0	0.402999515552313	0.3357571052654	0	0.659993739484909	0.30225235897955	0	0	0	0.278106494232089	0.793504840024788	0.6629194598627	0	0	0	0	0	1.17566750440529	0.442560530829676	0	0.817813681085524	0.295539055431684	0.607745883960347	0	0.377484484106894	0	0.626359264987562	0.393087009968887	0	0	0	0	0.46538184695009	0	0	0	0.555891811435486	0.619316092505876	0	0	0	0	0.750731314438927	0	0.942088422592297
"CSM5MCYS"	-0.200149013283267	-0.178768021744755	"Cluster3"	0	0	0	0	0	0	0	0	0	0	0	0	1.86870350620809	0	0.293337682217487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690142926328247	0	0.51594242578471	0.448178639360469	0.449439440107665	0.50135788739098	0	0	0.558376960469259	0	0.564798105021317	0	0	0.500391398605243	0	0	0.551068450189475	0	0	0.181633108026481	0	0	0	0	0	0	0	0	0	0	0	0.484320645422581	0.529785240636653	0	0	0	0.736093402497782	0	0	0.201050666247321	0	0	0	0	0	0	0.751358579466454	0	0	0	0	0	0	0	0	0	0	0	0.499898479301169	0	0	0	0	0	0	0	0	0.378915866653548	0.833324961506832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546613012766512	0.686716239851414	0	0	0	0	0.400424888047343	0	0	0	0	0	0	0	0	0	0	0	0.357814356558667	0	0	0	0	0.219699430544011	0	0	0	0.318031408027333	0	0	0	0.265325369231051	0.688640121298648	0	0	0	0	0	0	0	0	0	0	0.444246753961454	0.8132456508689	0	0	0	0.958187071150475	0	0	0	0	0	0.588401251552997	0	0.180020733386468	0.54833503041271	0	0	0.59657956372971	0.703242194682847	0	0	0	0	0
"CSM5MCYW"	-0.259231051905658	0.0618991278650766	"Cluster4"	0	0	0	0	0	0	0.128696508372895	0	0	0	0	0	0	0	0.542163367227034	0	0	0	0	0.474022299561267	0.210758425331209	0.284789490646231	0	0	0	0	0.546389598900262	0.64252688170713	0.394483519370326	0	0	0	0	0	0	0	0.889837797554066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.519958008191805	0	0.609479822304867	0	0.394132604343628	0	0.714857359234035	0	0.385612827035468	0.809232877901856	0	0	0.584617961548641	0	0	0	0	0	0	0.600714049127889	0.772922836905421	0	0.38506071505487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411451331884022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440452041867299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399940534585821	0	0	0	0	0.595252580160611	0	0	0	0	0	0.398414959727056	0	0.377914454095118	0	0	0	0	0	0	0	0	0	0.855276907288645	0	0	0	0	0.419641609051365	0	0	0.633576651242559	0	0	0	0.465230010397333	0.471685235932473	0	0	0	0	0	0	0	0	0	0	0	0
"CSM5MCZ3"	-0.334822321711284	0.0664215283270453	"Cluster4"	0	0	0	0	0	0	0.041065372440759	0	0.549388231817741	0	0	0	0	0	0.585290312636417	0	0	0	0	0.486541724181729	0.306839090786535	0.664968950829272	0	0	0	0	0.880100339169208	0.597159278735205	0.402295700239404	0.495221471965274	0	0	0	0.395876762493578	0	0	0.83974860855455	0	0	0	0	0	0	0	0	0	0.32121002052765	0	0	0	0	0.463788744134017	0	0.870602375663584	0	0.22444326352802	0	0.854698240094356	0	0.259761272044116	0.805900224630164	0	0	0.590895009286697	0	0	0	2.10336179588647	0	0	0.682429712718173	0.696056056230607	0	0.4144008250257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483543638895075	0.502020975261644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385995347647737	0	0	0	0	0.322656185891233	0	0	0	0	0	0.448632707447544	0	0.363473774619506	0	0	0	0	0	0	0	0	0	0.816398097713508	0	0	0	0	0.526685706322073	0	0	0	0	0	0	0.545997720541382	0.465138460687423	0	0	0	0	0	0	0	0	0	0	0	0
"CSM5MCZ5"	-0.30925271746195	0.074206733354593	"Cluster4"	0	0	0	0	0	0	0.0189448101080842	0	0.781331046499092	0	0	0	0	0	0.483972843182838	0	0	0	0	0.507141855254985	0.257030553885421	0.581626536986439	0	0	0	0	0.845565573117384	0.778625019018069	0.353282349838462	0	0	0	0	0.304297648173001	0	0	0.903113351012273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514494666576274	0	0.892583215554992	0	0.3172995085486	0	0.861250772241625	0	0.471967896032683	0.879987870114921	0	0	0.597134791880484	0	0	0	0	0	0	0.64021811076751	0.674337974452314	0	0.436472631586858	0	0	0	0	0	0	0	0	0	0	0	0	0.492249445632961	0	0	0	0	0	0	0	0.464007600113063	0.513017963983715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457084630746789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466623534168223	0	0	0	0	0.290703268658297	0	0	0	0	0	0.314469186543459	0	0.411020063525564	0	0	0	0	0	0	0	0	0	0.849811788225886	0	0	0	0	0.361470529795785	0	0	0.566769936326889	0	0	0	0.713208670388879	0.546755830504939	0	0	0	0	0	0	0	0	0	0	0	0
"CSM5MCZ7"	-0.288583704734322	0.025431754993121	"Cluster4"	0	0	0	0	0	0	0.0254749231116626	0	0	0	0	0	0	0	0.620294243198128	0	0	0	0	0.499192348913346	0.426426133191079	0	0	0	0	0	0	0.676405565899124	0.480184425831879	0	0	0	0	0.370815324566245	0	0	0.99503017585145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411567942355508	0	0.571963240424558	0	0.40090187614328	0	0.789965620035126	0	0.311527266723552	0.908763978473595	0	0	0.644815762160302	0	0	0	0	0	0	0.620777431527536	0.693487595668945	0	0.560601448039549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620249815837676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472891471114343	0	0	0	0	0.219060742474097	0	0	0	0	0	0.461577018369673	0	0.425721452366787	0	0	0	0	0	0	0	0	0	0.954670517747148	0	0	0	0	0.426237261758718	0	0	0	0	0	0	0.476708098671636	0.370737285972417	0	0	0	0	0	0	0	0	0	0	0	0
